trajectory_ID,longitude,latitude,altitude,timestamp
20160414_VLG10AC_LEBL_LEMD,2.0657266468703,41.27877767333821,833.333333333334,1460611331
20160414_VLG10CE_LEBL_LEMD,2.0666379664209,41.2796070260204,800.0,1460613557
20160414_VLG10FH_LEBL_LEMD,2.068757,41.275532,1200.0,1460647066
20160414_VLG10HJ_LEBL_LEMD,2.0673219544324897,41.279484251677296,840.0,1460617855
20160414_VLG10KL_LEBL_LEMD,2.0622787464583303,41.2757890206985,980.0,1460620214
20160414_VLG10KM_LEBL_LEMD,2.07223937485742,41.2798054067255,920.0,1460663153
20160414_VLG10MN_LEBL_LEMD,2.06441317901636,41.277838004237104,940.0,1460636162
20160414_VLG10VW_LEBL_LEMD,2.08167795869872,41.284907857076,240.0,1460654745
20160415_AEA2057_LEBL_LEMD,2.06299396548354,41.2778254291268,960.0,1460716269
20160415_AEA2159_LEBL_LEMD,2.06607737007653,41.278955819200796,860.0,1460745563
20160415_IBE08GV_LEBL_LEMD,2.06866576035554,41.2802470430732,940.0,1460700780
20160415_IBE08HN_LEBL_LEMD,2.07285395711256,41.2819800424301,380.0,1460703344
20160415_IBE09RL_LEBL_LEMD,2.07198317760333,41.28125923106771,440.0,1460706713
20160415_IBE1131_LEBL_LEMD,2.07341338115327,41.2823300130573,480.0,1460713632
20160415_IBE13YN_LEBL_LEMD,2.070336,41.280746,300.0,1460718961
20160415_IBE1501_LEBL_LEMD,2.06312656695297,41.2741708084125,1060.0,1460727099
20160415_IBE16LH_LEBL_LEMD,2.07099897535909,41.280110406459706,920.0,1460729373
20160415_IBE17CC_LEBL_LEMD,2.06689738693012,41.2771592021031,940.0,1460736627
20160415_IBE18VM_LEBL_LEMD,2.070977,41.280827,700.0,1460738571
20160415_IBE1925_LEBL_LEMD,2.0675482849565,41.27905903258729,800.0,1460742049
20160415_IBE2101_LEBL_LEMD,2.0649997660671,41.2776898113883,880.0,1460747593
20160415_IBE2727_LEBL_LEMD,2.0712711889833604,41.281201411489796,460.0,1460708792
20160415_VLG10CE_LEBL_LEMD,2.06326936140556,41.27439901241,1080.0,1460699320
20160415_VLG10FH_LEBL_LEMD,2.06708195371539,41.279051028068,925.0,1460734414
20160415_VLG10HJ_LEBL_LEMD,2.06820773145284,41.2768301128438,360.0,1460703813
20160415_VLG10KL_LEBL_LEMD,2.07023198964794,41.2796362011342,740.0,1460706207
20160415_VLG10MN_LEBL_LEMD,2.067787,41.279655,800.0,1460722781
20160415_VLG10PA_LEBL_LEMD,2.06270475741314,41.27606381117621,1040.0,1460731440
20160415_VLG10VW_LEBL_LEMD,2.06963277090256,41.2806872237647,680.0,1460740758
